Web_ID,Region_of_Incident,Reported_Date,Reported_Year,Reported_Month,Number_Dead,Minimum_Estimated_Number_of_Missing,Total_Dead_and_Missing,Number_of_Survivors,Number_of_Females,Number_of_Males,Number_of_Children,Cause_of_Death,Location_Description,Information_Source,Latitude,Longitude ,Migration_Route,URL,UNSD_Geographical_Grouping,Source_Quality
43984,Mediterranean,"November 19, 2017",2017,Nov,3,1,4,0,0,3,1,Drowning,"Santa Catalina, Ceuta, Spain","El Faro de Ceuta, Caminando Fronteras",35.90491742,-5.291584069,Western Mediterranean,"http://bit.ly/2AY0ddX, http://bit.ly/2jby8bE, http://bit.ly/2j994Ca, http://bit.ly/2AipgJK, http://bit.ly/2ARCLzz",Uncategorized,4
43985,US-Mexico Border,"November 19, 2017",2017,Nov,1,4,5,0,0,1,0,"Hyperthermia, Presumed drowning","Off the coast of La Jolla, San Diego County, California",KUSI News,32.83194576,-117.2884378,Central America to US,http://bit.ly/2zjFwNo,Northern America,1
43989,US-Mexico Border,"November 19, 2017",2017,Nov,1,0,1,0,0,0,0,Drowning,"All American Canal, between Bowker and Cole St., Calexico, Imperial County, California, USA",La Crónica,32.69422005,-115.4655358,Central America to US,http://bit.ly/2A26W9x,Northern America,1
43983,South Asia,"November 18, 2017",2017,Nov,5,0,5,0,0,5,0,Shot,"District of Kech, Balochistan province, Pakistan, near the border with Iran",AFP via Yahoo! News,26.1560558,63.0147578,Unknown,"https://yhoo.it/2zkGfgY, http://bit.ly/2hM0DAb",Southern Asia,3
44283,North Africa,"November 18, 2017",2017,Nov,20,0,20,0,0,0,0,"Starvation, Excessive Physical Abuse","Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),14.053676,31.7975831,Unknown,Not Available,Northern Africa,2
44284,North Africa,"November 18, 2017",2017,Nov,3,0,3,0,0,0,0,Sickness and lack of access to medicines,"Kufra, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),21.8568586,23.3112389,Unknown,Not Available,Northern Africa,2
44285,North Africa,"November 18, 2017",2017,Nov,1,0,1,0,1,0,0,"Dehydration, Harsh weather/lack of adequate shelter","Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),22.74169922,29.2771158,Unknown,Not Available,Northern Africa,2
43988,Middle East,"November 17, 2017",2017,Nov,1,0,1,0,0,1,0,Shot,"Syrian/Turkish border, Idlib province, near Iskenderun, Hatay, Turkey",Syrian Observatory for Human Rights,36.47984344,36.55189784,Unknown,http://www.syriahr.com/en/?p=78427,Western Asia,4
44028,Mediterranean,"November 17, 2017",2017,Nov,1,0,1,0,0,0,0,Presumed drowning,"Off the coast of Mostaganem, Algeria","Algérie Presse Service, Le Huffington Post Algeria",36.10193986,0.057740639,Western Mediterranean,"http://bit.ly/2kI1LCb, http://bit.ly/2ARL2U7",Uncategorized,3
44058,US-Mexico Border,"November 17, 2017",2017,Nov,1,0,1,0,0,1,0,Unknown (skeletal remains),"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,31.9045018,-110.4199278,Central America to US,http://www.humaneborders.info/app/mapa.asp,Northern America,5
44282,North Africa,"November 17, 2017",2017,Nov,3,0,3,0,0,0,0,Unknown,"Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),34.0084395,17.7014525,Unknown,Not Available,Northern Africa,2
44015,Mediterranean,"November 16, 2017",2017,Nov,1,0,1,0,0,0,0,Drowning,"Al Maya, west of Tripoli, Libya",IOM Libya,32.81154268,12.89725342,Central Mediterranean,Not Available,Uncategorized,4
44057,US-Mexico Border,"November 16, 2017",2017,Nov,1,0,1,0,0,1,0,Unknown (skeletal remains),"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,31.965863,-110.245072,Central America to US,http://www.humaneborders.info/app/mapa.asp,Northern America,5
44279,Sub-Saharan Africa,"November 16, 2017",2017,Nov,1,0,1,0,0,1,0,Unknown,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),7.986535,16.9741689,Unknown,Not Available,Western Africa,2
44280,Sub-Saharan Africa,"November 16, 2017",2017,Nov,2,0,2,0,0,2,0,Starvation,"N'Djamena, Chad",Mixed Migration Monitoring Mechanism Initiative (4Mi),15.0557415,12.1348457,Unknown,Not Available,Western Africa,2
44281,North Africa,"November 16, 2017",2017,Nov,1,0,1,0,1,0,0,Unknown,"Tripoli, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),13.1913383,32.8872094,Unknown,Not Available,Northern Africa,2
43981,South Asia,"November 15, 2017",2017,Nov,15,0,15,0,0,15,0,Shot,"Region of Buleda, Balochistan province, Pakistan",Reuters,26.005743,63.0569807,Unknown,"http://reut.rs/2hDHksE, http://nyti.ms/2AMgC4X",Southern Asia,3
44273,US-Mexico Border,"November 15, 2017",2017,Nov,1,0,1,0,0,1,0,Unknown,"Open desert, Ocotillo,  Imperial County, California",Imperial County Coroner's Office,32.77645796,-116.0264523,Central America to US,Not Available,Northern America,5
44274,North Africa,"November 15, 2017",2017,Nov,5,0,5,0,0,0,0,Starvation,"Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),32.8998293,24.088938,Unknown,Not Available,Northern Africa,2
44275,North Africa,"November 15, 2017",2017,Nov,2,0,2,0,0,2,0,"Starvation, Excessive Physical Abuse","Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),14.053676,31.7975831,Unknown,Not Available,Northern Africa,2
44276,Sub-Saharan Africa,"November 15, 2017",2017,Nov,1,0,1,0,0,1,0,"Starvation, Dehydration","Bobo Dioulasso, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4Mi),-4.3051542,11.1649219,Unknown,Not Available,Western Africa,2
44277,Sub-Saharan Africa,"November 15, 2017",2017,Nov,2,0,2,0,0,2,0,"Excessive Physical Abuse, Starvation, Dehydration","Dori, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4Mi),-0.0233208,14.0246473,Unknown,Not Available,Western Africa,2
44278,Sub-Saharan Africa,"November 15, 2017",2017,Nov,2,0,2,0,0,2,0,Excessive Physical Abuse,"Gao, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),-0.0279867,16.2639807,Unknown,Not Available,Western Africa,2
43979,Central America,"November 14, 2017",2017,Nov,2,0,2,24,0,2,1,Shot,"Near Huimanguillo, Tabasco, Mexico, in motorway Ocozocoautla, Chiapas-Las Choapas, Veracruz",Zócalo,17.8320441,-93.3918106,Central America to US,"http://bit.ly/2ADFR9I, http://bit.ly/2hqwmDe",Central America,3
43980,Central America,"November 14, 2017",2017,Nov,1,0,1,0,0,1,0,Vehicle Accident,"Motorway Mexico-Orizaba, near Cuauhtémoc stadium, Puebla, Mexico",Periódico Central,19.0677144,-98.1878116,Central America to US,http://bit.ly/2AKtitZ,Central America,1
44270,North Africa,"November 14, 2017",2017,Nov,3,0,3,0,0,3,0,"Starvation, Excessive Physical Abuse","Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),14.053676,31.7975831,Unknown,Not Available,Northern Africa,2
44271,North Africa,"November 14, 2017",2017,Nov,2,0,2,0,0,0,0,Unknown,"Sabratha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),12.4495221,32.7811016,Unknown,Not Available,Northern Africa,2
44272,North Africa,"November 14, 2017",2017,Nov,1,0,1,0,1,0,0,Sickness and lack of access to medicines,"Suakin, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),37.3292861,19.1040389,Unknown,Not Available,Northern Africa,2
43977,Central America,"November 13, 2017",2017,Nov,2,0,2,0,0,2,0,Murdered,"Bodies retrieved between Colonia Tonina and Azteca, Palenque, Chiapas, Mexico",Aristegui Noticias,17.5149787,-91.9883872,Central America to US,"http://bit.ly/2hqwmDe, http://bit.ly/2yZl0Bd",Central America,3
43978,Central America,"November 13, 2017",2017,Nov,1,0,1,0,0,1,0,Fall from train,"Train tracks in Mazatlán, Sinaloa, Mexico",Solo Noticias,23.2494148,-106.4111425,Central America to US,http://bit.ly/2mueaxV,Central America,1
44268,Sub-Saharan Africa,"November 13, 2017",2017,Nov,1,0,1,0,0,1,1,Dehydration,"Niamey, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),2.1253854,13.5115963,Unknown,Not Available,Western Africa,2
44269,North Africa,"November 13, 2017",2017,Nov,2,0,2,0,0,2,0,Vehicle Accident,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),21.66503906,27.88794267,Unknown,Not Available,Northern Africa,2
43973,Central America,"November 12, 2017",2017,Nov,2,0,2,0,0,2,0,Vehicle Accident,"Motorway near Malpaisillo, Léon, Nicaragua",El Nuevo Diario,12.61676438,-86.6787337,Central America to US,http://bit.ly/2AHhx7S,Central America,1
43976,Mediterranean,"November 12, 2017",2017,Nov,2,0,2,0,0,0,0,Presumed drowning,"Bodies retrieved near Al Maya, west of Tripoli, Libya",IOM Libya,32.8219298,12.89862671,Central Mediterranean,Not Available,Uncategorized,4
44265,Sub-Saharan Africa,"November 12, 2017",2017,Nov,1,0,1,0,1,0,0,Sickness and lack of access to medicines,"Ougadougou, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4Mi),-1.5196603,12.3714277,Unknown,Not Available,Western Africa,2
44266,North Africa,"November 12, 2017",2017,Nov,1,0,1,0,1,0,0,Sickness and lack of access to medicines,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),14.4290236,27.0365406,Unknown,Not Available,Northern Africa,2
44267,North Africa,"November 12, 2017",2017,Nov,3,0,3,0,0,0,0,Harsh weather/lack of adequate shelter,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),22.60986328,29.20042317,Unknown,Not Available,Northern Africa,2
44541,South Asia,"November 12, 2017",2017,Nov,1,0,1,0,0,1,0,Shot,"Kerman province, Iran",IOM Afghanistan,29.4850089,57.6439048,Unknown,Not Available,Southern Asia,4
44537,South Asia,"November 11, 2017",2017,Nov,1,0,1,0,0,1,0,Vehicle Accident,"Fars province, Iran",IOM Afghanistan,29.1043813,53.045893,Unknown,Not Available,Southern Asia,4
44539,South Asia,"November 11, 2017",2017,Nov,1,0,1,0,0,1,0,Vehicle Accident,"Boshahr province, Iran",IOM Afghanistan,28.7620739,51.5150077,Unknown,Not Available,Southern Asia,4
43972,Mediterranean,"November 11, 2017",2017,Nov,1,0,1,0,0,1,1,Presumed drowning,"Palios Madamou, near Mantamado, northeastern coast of Lesvos, Greece","IOM Greece, Hellenic Coastguard",39.34399509,26.38397586,Eastern Mediterranean,http://www.hcg.gr/node/16479,Uncategorized,5
43975,US-Mexico Border,"November 11, 2017",2017,Nov,1,0,1,0,0,1,0,Drowning,"Río Bravo, Díaz Ordaz, Tamaulipas, Mexico",El Mañana,26.23477264,-98.58026422,Central America to US,"http://bit.ly/2iX18UM, http://bit.ly/2zKRexc",Central America,3
43986,Mediterranean,"November 11, 2017",2017,Nov,1,0,1,0,1,0,0,Drowning,"Off the coast of Mantamado, northeastern coast of Lesvos, Greece","IOM Turkey, Turkish Coast Guard Command",39.32832825,26.42895114,Eastern Mediterranean,Not Available,Uncategorized,4
44264,Sub-Saharan Africa,"November 11, 2017",2017,Nov,1,0,1,0,0,1,0,Vehicle Accident,"Tunduma, on the Tanzania-Zambia border",Mixed Migration Monitoring Mechanism Initiative (4Mi),32.7689479,9.3095648,Unknown,Not Available,Eastern Africa,2
43987,Middle East,"November 10, 2017",2017,Nov,2,0,2,0,1,1,0,Shot,"Syrian/Turkish border, Idlib province, near Iskenderun, Hatay, Turkey",Syrian Observatory for Human Rights,36.54055156,36.58485682,Unknown,http://www.syriahr.com/en/?p=78189,Western Asia,4
44535,South Asia,"November 10, 2017",2017,Nov,1,0,1,0,0,1,0,Vehicle Accident,"Karaj, Alborz province, Iran",IOM Afghanistan,35.8400188,50.9390906,Unknown,Not Available,Southern Asia,4
43968,US-Mexico Border,"November 09, 2017",2017,Nov,1,0,1,0,0,1,0,Drowning,"Río Bravo, Centro Recreativo La Playita, Reynosa, Tamaulipas, Mexico",Debate,26.14330118,-98.3309446,Central America to US,http://bit.ly/2zw7zYD,Central America,1
43969,Mediterranean,"November 09, 2017",2017,Nov,2,0,2,0,0,2,0,Presumed drowning,"Beach in Tangiers, Morocco",Caminando Fronteras,35.77715415,-5.789837326,Western Mediterranean,http://bit.ly/2m9h8rt,Uncategorized,4
43971,Mediterranean,"November 09, 2017",2017,Nov,1,0,1,0,0,1,1,Presumed drowning,"Sarakina Mamadou, near Mantamado, northeastern coast of Lesvos, Greece","IOM Greece, Hellenic Coastguard",39.35063252,26.37607944,Eastern Mediterranean,http://www.hcg.gr/node/16475,Uncategorized,5
44056,US-Mexico Border,"November 09, 2017",2017,Nov,1,0,1,0,0,1,0,Unknown (skeletal remains),"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,32.1903524,-112.9141476,Central America to US,http://www.humaneborders.info/app/mapa.asp,Northern America,5
44263,North Africa,"November 09, 2017",2017,Nov,1,0,1,0,0,1,0,Sickness and lack of access to medicines,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),15.53466797,24.29735338,Unknown,Not Available,Northern Africa,2
44259,North Africa,"November 08, 2017",2017,Nov,1,0,1,0,0,1,1,Unknown,"Benghazi, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),20.0867909,32.1194242,Unknown,Not Available,Northern Africa,2
44260,North Africa,"November 08, 2017",2017,Nov,1,0,1,0,0,1,0,"Starvation, Dehydration","Kassala, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),36.4039629,15.4581332,Unknown,Not Available,Northern Africa,2
44261,North Africa,"November 08, 2017",2017,Nov,2,0,2,0,2,0,0,Harsh weather/lack of adequate shelter,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),13.85375977,28.46401318,Unknown,Not Available,Northern Africa,2
44262,North Africa,"November 08, 2017",2017,Nov,2,0,2,0,0,2,2,"Starvation, Dehydration","Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),14.10644531,29.05151784,Unknown,Not Available,Northern Africa,2
43962,Mediterranean,"November 07, 2017",2017,Nov,1,0,1,10,0,0,0,Unknown (found on dinghy),"Unspecified location off the coast of Tangiers, Morocco",Alarm Phone,35.8752777,-5.696625198,Western Mediterranean,http://bit.ly/2AigFFF,Uncategorized,1
44256,North Africa,"November 07, 2017",2017,Nov,1,0,1,0,0,1,0,Sickness and lack of access to medicines,"Al Hajer, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),33.22917696,14.10154491,Unknown,Not Available,Northern Africa,2
44257,North Africa,"November 07, 2017",2017,Nov,5,0,5,0,0,0,0,Vehicle Accident,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),12.91992188,24.53744172,Unknown,Not Available,Northern Africa,2
44258,North Africa,"November 07, 2017",2017,Nov,2,0,2,0,2,0,0,"Starvation, Dehydration, Harsh weather/lack of adequate shelter, Suffocation","Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),14.23828125,24.55742843,Unknown,Not Available,Northern Africa,2
43964,Mediterranean,"November 06, 2017",2017,Nov,5,29,34,106,0,0,1,Presumed drowning,"30 nautical miles north of Tripoli, Libya","IOM Italy, IOM Libya, Sea-Watch",34.34185915,13.82854533,Central Mediterranean,"http://bit.ly/2zBoHgB, http://reut.rs/2zB3iEf, http://bit.ly/2zpGEgX",Uncategorized,4
43970,Mediterranean,"November 06, 2017",2017,Nov,1,0,1,0,1,0,1,Presumed drowning,"Aspropotamos, near Mantamado, northeastern coast of Lesvos, Greece","IOM Greece, Hellenic Coastguard",39.34319856,26.37539279,Eastern Mediterranean,http://www.hcg.gr/node/16439,Uncategorized,5
44252,US-Mexico Border,"November 06, 2017",2017,Nov,1,0,1,0,1,0,0,Unknown,"1298 W Military Road, Mission, Hidalgo County, Texas, USA",Hidalgo County Sheriff's Office,26.212256,-98.4213932,Central America to US,Not Available,Northern America,5
44253,US-Mexico Border,"November 06, 2017",2017,Nov,1,0,1,0,0,1,0,Drowning,"All American Canal, Drop 2, Winterhaven, Imperial County, California",Imperial County Coroner's Office,32.7373161,-115.1648825,Central America to US,Not Available,Northern America,5
44254,North Africa,"November 06, 2017",2017,Nov,4,0,4,0,0,4,0,Starvation,"Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),32.8998293,24.088938,Unknown,Not Available,Northern Africa,2
44255,North Africa,"November 06, 2017",2017,Nov,3,0,3,0,0,0,0,Starvation,"Tamanrasset, Algeria",Mixed Migration Monitoring Mechanism Initiative (4Mi),5.5258107,22.7888209,Unknown,Not Available,Northern Africa,2
43967,US-Mexico Border,"November 05, 2017",2017,Nov,1,0,1,0,0,1,0,Drowning,"Río Bravo, near Puente III del Comercio Mundial, Nuevo Laredo, Tamaulipas, Mexico",El Mañana,27.59762263,-99.53727948,Central America to US,http://bit.ly/2AlX5YW,Central America,1
44533,South Asia,"November 05, 2017",2017,Nov,1,0,1,0,0,1,0,Vehicle Accident,"Iranshahr, Sistan and Baluchestan province, Iran",IOM Afghanistan,27.2012,60.6865817,Unknown,Not Available,Southern Asia,4
43924,Mediterranean,"November 04, 2017",2017,Nov,1,0,1,0,1,0,0,Fuel burns,"Mohamed V Hospital, Tangiers, Morocco",Caminando Fronteras,35.778176,-5.8279666,Western Mediterranean,"http://bit.ly/2zilYWb, http://bit.ly/2yIuEZ6",Uncategorized,4
44250,North Africa,"November 04, 2017",2017,Nov,5,0,5,0,0,0,0,Unknown,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),14.0625,25.19531108,Unknown,Not Available,Northern Africa,2
44251,North Africa,"November 04, 2017",2017,Nov,1,0,1,0,1,0,0,Sickness and lack of access to medicines,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),15.57861328,25.21519168,Unknown,Not Available,Northern Africa,2
43921,Mediterranean,"November 03, 2017",2017,Nov,3,7,10,15,1,0,0,Drowning,"Off Kalymnos Island, Greece","IOM Turkey, Reuters",37.03118701,27.12606879,Eastern Mediterranean,http://reut.rs/2h0CFxe,Uncategorized,4
43922,Mediterranean,"November 03, 2017",2017,Nov,23,53,76,64,23,0,0,Drowning,Unspecified location between Libya and Italy,"IOM Italy, EUNAVFORMED",34.00014846,13.05352631,Central Mediterranean,"https://goo.gl/vcLquk, http://bit.ly/2y65sHj",Uncategorized,4
43923,Mediterranean,"November 03, 2017",2017,Nov,3,11,14,0,3,0,0,Unknown,Unspecified location between Libya and Italy,IOM Italy,34.07838046,13.08147502,Central Mediterranean,http://bit.ly/2y65sHj,Uncategorized,4
44055,US-Mexico Border,"November 03, 2017",2017,Nov,1,0,1,0,0,1,0,Unknown (skeletal remains),"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,32.1173598,-113.1905203,Central America to US,http://www.humaneborders.info/app/mapa.asp,Northern America,5
43963,Sub-Saharan Africa,"November 02, 2017",2017,Nov,3,3,6,12,0,0,0,Presumed drowning,North-west off Mtsamboro Island - en route to Mayotte (France),Le Parisien,-12.62654219,45.06327678,Unknown,http://bit.ly/2iCAIaK,Eastern Africa,1
44249,North Africa,"November 02, 2017",2017,Nov,3,0,3,0,0,3,0,Starvation,"Ajdabiya, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),20.1402594,30.214647,Unknown,Not Available,Northern Africa,2
43912,Mediterranean,"November 01, 2017",2017,Nov,8,0,8,142,0,0,0,Unknown,Unspecified location off the coast of Libya,IOM Italy,33.6901385,12.66174316,Central Mediterranean,http://bit.ly/2z7vknw,Uncategorized,4
43916,Europe,"November 01, 2017",2017,Nov,1,0,1,0,0,1,0,Hit by train,"Train tracks near Oltrisarco, Bolzano, South Tyrol, Italy",ANSA,46.48436874,11.34169584,Unknown,http://bit.ly/2il8KA1,Southern Europe,1
43920,US-Mexico Border,"November 01, 2017",2017,Nov,1,0,1,0,0,0,0,Unknown (skeletal remains),"Ranch near Falfurrias, Brooks County, Texas ",U.S. Border Patrol,27.15247327,-98.2135226,Central America to US,http://bit.ly/2Angycv,Northern America,5
43914,Southeast Asia,"October 31, 2017",2017,Oct,4,0,4,36,2,2,3,Drowning,"Bay of Bengal, near Baillakhali Sea Point, Jaliapalong Union, Ukhiya Upazila, Bangladesh ",IOM Bangladesh,21.23964601,92.02899787,Unknown,http://bit.ly/2h2Ol6c,South-eastern Asia,4
